filter,feature_class,Feature_name,mae.y,rank
wavelet-HHL,glrlm,wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.32992190920670994,325
wavelet-HHL,glrlm,wavelet-HHL_glrlm_RunEntropy,1.160079497787795,723
wavelet-HHL,glrlm,wavelet-HHL_glrlm_RunLengthNonUniformity,0.13645601567529755,27
wavelet-HHL,glrlm,wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,0.3934320701516777,425
wavelet-HHL,glrlm,wavelet-HHL_glrlm_RunPercentage,0.37948139887362486,403
wavelet-HHL,glrlm,wavelet-HHL_glrlm_RunVariance,0.33508755612968816,334
wavelet-HHL,glrlm,wavelet-HHL_glrlm_ShortRunEmphasis,0.37108151178548615,385
wavelet-HHL,glrlm,wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,2.1780568655353405,776
wavelet-HHL,glrlm,wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.33080540870338626,327
wavelet-HHL,glszm,wavelet-HHL_glszm_GrayLevelNonUniformity,0.3281275070783612,321
wavelet-HHL,glszm,wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.579017515911385,583
wavelet-HHL,glszm,wavelet-HHL_glszm_GrayLevelVariance,3.49195379300338,787
wavelet-HHL,glszm,wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,2.1595062562819822,775
wavelet-HHL,glszm,wavelet-HHL_glszm_LargeAreaEmphasis,0.2571670760844919,183
wavelet-HHL,glszm,wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,1.3297808171107108,744
wavelet-HHL,glszm,wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0.3045535553974361,270
wavelet-HHL,glszm,wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.3290862486259204,323
wavelet-HHL,glszm,wavelet-HHL_glszm_SizeZoneNonUniformity,0.6806325522616806,628
wavelet-HHL,glszm,wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.4582471458629219,501
wavelet-HHL,glszm,wavelet-HHL_glszm_SmallAreaEmphasis,0.3814912257881783,406
wavelet-HHL,glszm,wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,2.2812393758305385,778
wavelet-HHL,glszm,wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.3327828573667014,331
wavelet-HHL,glszm,wavelet-HHL_glszm_ZoneEntropy,1.3884213454945227,748
wavelet-HHL,glszm,wavelet-HHL_glszm_ZonePercentage,0.3977261655666264,429
wavelet-HHL,glszm,wavelet-HHL_glszm_ZoneVariance,0.225745381428342,111
wavelet-HHL,ngtdm,wavelet-HHL_ngtdm_Busyness,0.5267433130729433,555
wavelet-HHL,ngtdm,wavelet-HHL_ngtdm_Coarseness,0.37947547084250194,402
wavelet-HHL,ngtdm,wavelet-HHL_ngtdm_Complexity,6.633228079594649,791
wavelet-HHL,ngtdm,wavelet-HHL_ngtdm_Contrast,1.920724278914449,767
wavelet-HHL,ngtdm,wavelet-HHL_ngtdm_Strength,1.7669420905496718,762
wavelet-HLH,firstorder,wavelet-HLH_firstorder_10Percentile,1.6307368712736858,757
wavelet-HLH,firstorder,wavelet-HLH_firstorder_90Percentile,0.22864139330484048,119
wavelet-HLH,firstorder,wavelet-HLH_firstorder_Energy,0,1
wavelet-HLH,firstorder,wavelet-HLH_firstorder_Entropy,0.36011252919528075,372
wavelet-HLH,firstorder,wavelet-HLH_firstorder_InterquartileRange,0.3258213082712413,319
wavelet-HLH,firstorder,wavelet-HLH_firstorder_Kurtosis,0.3703699410876558,383
wavelet-HLH,firstorder,wavelet-HLH_firstorder_Maximum,0.41794584955801545,455
wavelet-HLH,firstorder,wavelet-HLH_firstorder_Mean,0.23469018066305714,133
wavelet-HLH,firstorder,wavelet-HLH_firstorder_MeanAbsoluteDeviation,0.3120728538038551,289
wavelet-HLH,firstorder,wavelet-HLH_firstorder_Median,0.24715810141196703,161
wavelet-HLH,firstorder,wavelet-HLH_firstorder_Minimum,0.48324143598562286,520
wavelet-HLH,firstorder,wavelet-HLH_firstorder_Range,0.40270202672108274,433
wavelet-HLH,firstorder,wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,0.3217455704719208,310
wavelet-HLH,firstorder,wavelet-HLH_firstorder_RootMeanSquared,NA,NA
wavelet-HLH,firstorder,wavelet-HLH_firstorder_Skewness,0.5105740304192686,546
wavelet-HLH,firstorder,wavelet-HLH_firstorder_TotalEnergy,0,1
wavelet-HLH,firstorder,wavelet-HLH_firstorder_Uniformity,0.3718960398456431,387
wavelet-HLH,firstorder,wavelet-HLH_firstorder_Variance,0.39287288328455483,424
wavelet-HLH,glcm,wavelet-HLH_glcm_Autocorrelation,0.5406652026649954,563
wavelet-HLH,glcm,wavelet-HLH_glcm_ClusterProminence,0.4299532406903408,469
wavelet-HLH,glcm,wavelet-HLH_glcm_ClusterShade,0.8334689564387574,671
wavelet-HLH,glcm,wavelet-HLH_glcm_ClusterTendency,0.31951812972009236,305
wavelet-HLH,glcm,wavelet-HLH_glcm_Contrast,0.6452008138641937,612
wavelet-HLH,glcm,wavelet-HLH_glcm_Correlation,0.8318758865113425,670
wavelet-HLH,glcm,wavelet-HLH_glcm_DifferenceAverage,0.6452008138641937,612
wavelet-HLH,glcm,wavelet-HLH_glcm_DifferenceEntropy,0.3224680815516099,312
wavelet-HLH,glcm,wavelet-HLH_glcm_DifferenceVariance,0.3259103785824508,320
wavelet-HLH,glcm,wavelet-HLH_glcm_Id,0.6452008138641939,613
wavelet-HLH,glcm,wavelet-HLH_glcm_Idm,0.6452008138641939,613
wavelet-HLH,glcm,wavelet-HLH_glcm_Idmn,0.6452008138641951,615
wavelet-HLH,glcm,wavelet-HLH_glcm_Idn,0.645200813864195,614
wavelet-HLH,glcm,wavelet-HLH_glcm_Imc1,0.9257358875343726,695
wavelet-HLH,glcm,wavelet-HLH_glcm_Imc2,0.9662626235245083,702
wavelet-HLH,glcm,wavelet-HLH_glcm_InverseVariance,0.6452008138641937,612
wavelet-HLH,glcm,wavelet-HLH_glcm_JointAverage,0.528568380895609,556
wavelet-HLH,glcm,wavelet-HLH_glcm_JointEnergy,0.33843714130463337,343
wavelet-HLH,glcm,wavelet-HLH_glcm_JointEntropy,0.34391809958586833,350
wavelet-HLH,glcm,wavelet-HLH_glcm_MaximumProbability,0.4962874866505801,527
wavelet-HLH,glcm,wavelet-HLH_glcm_SumEntropy,0.3104108547015104,286
wavelet-HLH,glcm,wavelet-HLH_glcm_SumSquares,0.3755691173021139,394
wavelet-HLH,gldm,wavelet-HLH_gldm_DependenceEntropy,0.23175979298201804,126
wavelet-HLH,gldm,wavelet-HLH_gldm_DependenceNonUniformity,0.6439207539162344,611
wavelet-HLH,gldm,wavelet-HLH_gldm_DependenceNonUniformityNormalized,0.37056632900663605,384
wavelet-HLH,gldm,wavelet-HLH_gldm_DependenceVariance,0.540817455046312,564
wavelet-HLH,gldm,wavelet-HLH_gldm_GrayLevelNonUniformity,0.2684612023577498,207
wavelet-HLH,gldm,wavelet-HLH_gldm_GrayLevelVariance,0.3718960398456433,388
wavelet-HLH,gldm,wavelet-HLH_gldm_HighGrayLevelEmphasis,0.5171467405689667,552
wavelet-HLH,gldm,wavelet-HLH_gldm_LargeDependenceEmphasis,0.843746353812566,676
wavelet-HLH,gldm,wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,1.0326921377607106,711
wavelet-HLH,gldm,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.3341204621647457,332
wavelet-HLH,gldm,wavelet-HLH_gldm_LowGrayLevelEmphasis,0.5171467405689667,552
wavelet-HLH,gldm,wavelet-HLH_gldm_SmallDependenceEmphasis,0.4549532059440104,499
wavelet-HLH,gldm,wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.614797748490472,598
wavelet-HLH,gldm,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.44771504158229636,491
wavelet-HLH,glrlm,wavelet-HLH_glrlm_GrayLevelNonUniformity,0.2642389275774226,198
wavelet-HLH,glrlm,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,0.2408534096497126,146
wavelet-HLH,glrlm,wavelet-HLH_glrlm_GrayLevelVariance,0.24085340964971275,147
wavelet-HLH,glrlm,wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.3243580586980228,315
wavelet-HLH,glrlm,wavelet-HLH_glrlm_LongRunEmphasis,0.6706612080568722,626
wavelet-HLH,glrlm,wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,0.7053114768893153,640
wavelet-HLH,glrlm,wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.3728868852632234,392
wavelet-HLH,glrlm,wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.32435805869802287,316
wavelet-HLH,glrlm,wavelet-HLH_glrlm_RunEntropy,0.3004644391720048,262
wavelet-HLH,glrlm,wavelet-HLH_glrlm_RunLengthNonUniformity,0.8473818889426692,678
wavelet-HLH,glrlm,wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,0.7661150042113637,655
wavelet-HLH,glrlm,wavelet-HLH_glrlm_RunPercentage,0.9616963007398003,700
wavelet-HLH,glrlm,wavelet-HLH_glrlm_RunVariance,0.6436192687859512,610
wavelet-HLH,glrlm,wavelet-HLH_glrlm_ShortRunEmphasis,0.7463254981172422,652
wavelet-HLH,glrlm,wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.5726589008054936,580
wavelet-HLH,glrlm,wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.5421424153906812,565
wavelet-HLH,glszm,wavelet-HLH_glszm_GrayLevelNonUniformity,0.5823673617366827,586
wavelet-HLH,glszm,wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.5494109297507621,568
wavelet-HLH,glszm,wavelet-HLH_glszm_GrayLevelVariance,0.5494109297507621,568
wavelet-HLH,glszm,wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,0.8103054008594239,666
wavelet-HLH,glszm,wavelet-HLH_glszm_LargeAreaEmphasis,0.2271135625308985,112
wavelet-HLH,glszm,wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.23107966703796207,124
wavelet-HLH,glszm,wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.23210163620134958,127
wavelet-HLH,glszm,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.8103054008594239,666
wavelet-HLH,glszm,wavelet-HLH_glszm_SizeZoneNonUniformity,0.38694952592142906,412
wavelet-HLH,glszm,wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.33445893197267784,333
wavelet-HLH,glszm,wavelet-HLH_glszm_SmallAreaEmphasis,0.44344617099182787,485
wavelet-HLH,glszm,wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.46384422697249406,504
wavelet-HLH,glszm,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.4764352568848698,514
wavelet-HLH,glszm,wavelet-HLH_glszm_ZoneEntropy,0.489700507412054,523
wavelet-HLH,glszm,wavelet-HLH_glszm_ZonePercentage,0.5357150586245772,562
wavelet-HLH,glszm,wavelet-HLH_glszm_ZoneVariance,0.21736603408277066,99
wavelet-HLH,ngtdm,wavelet-HLH_ngtdm_Busyness,0.5706654920151687,578
wavelet-HLH,ngtdm,wavelet-HLH_ngtdm_Coarseness,0.2362870268218949,137
wavelet-HLH,ngtdm,wavelet-HLH_ngtdm_Complexity,0.6323575336232596,608
wavelet-HLH,ngtdm,wavelet-HLH_ngtdm_Contrast,0.599921342227565,591
wavelet-HLH,ngtdm,wavelet-HLH_ngtdm_Strength,0.23972159178436034,143
wavelet-HLL,firstorder,wavelet-HLL_firstorder_10Percentile,1.3966547292872857,749
wavelet-HLL,firstorder,wavelet-HLL_firstorder_90Percentile,0.18164014103666487,63
wavelet-HLL,firstorder,wavelet-HLL_firstorder_Energy,0.2709768553229935,211
wavelet-HLL,firstorder,wavelet-HLL_firstorder_Entropy,0.28232379015471015,235
wavelet-HLL,firstorder,wavelet-HLL_firstorder_InterquartileRange,0.3917778794981908,422
wavelet-HLL,firstorder,wavelet-HLL_firstorder_Kurtosis,0.23763019980529337,139
wavelet-HLL,firstorder,wavelet-HLL_firstorder_Maximum,0.4522786019912588,496
wavelet-HLL,firstorder,wavelet-HLL_firstorder_Mean,0.20965747897319525,87
wavelet-HLL,firstorder,wavelet-HLL_firstorder_MeanAbsoluteDeviation,0.34231122214776505,349
wavelet-HLL,firstorder,wavelet-HLL_firstorder_Median,0.21524099788431944,95
wavelet-HLL,firstorder,wavelet-HLL_firstorder_Minimum,0.3876459951328556,415
wavelet-HLL,firstorder,wavelet-HLL_firstorder_Range,0.3689377099239543,381
wavelet-HLL,firstorder,wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation,0.35956881243341843,371
wavelet-HLL,firstorder,wavelet-HLL_firstorder_RootMeanSquared,0.14846865616714217,43
wavelet-HLL,firstorder,wavelet-HLL_firstorder_Skewness,0.3104403476436981,287
wavelet-HLL,firstorder,wavelet-HLL_firstorder_TotalEnergy,0.27097685532299354,212
wavelet-HLL,firstorder,wavelet-HLL_firstorder_Uniformity,0.1870697158207973,67
wavelet-HLL,firstorder,wavelet-HLL_firstorder_Variance,0.4099466631244016,441
wavelet-HLL,glcm,wavelet-HLL_glcm_Autocorrelation,0.2913325662760592,248
wavelet-HLL,glcm,wavelet-HLL_glcm_ClusterProminence,0.30469593950722035,271
wavelet-HLL,glcm,wavelet-HLL_glcm_ClusterShade,0.4965529892564153,528
wavelet-HLL,glcm,wavelet-HLL_glcm_ClusterTendency,0.2313724146613654,125
wavelet-HLL,glcm,wavelet-HLL_glcm_Contrast,0.7156880039691088,645
wavelet-HLL,glcm,wavelet-HLL_glcm_Correlation,0.6878644284881565,635
wavelet-HLL,glcm,wavelet-HLL_glcm_DifferenceAverage,0.6551858743910715,619
wavelet-HLL,glcm,wavelet-HLL_glcm_DifferenceEntropy,0.46337446035572544,503
wavelet-HLL,glcm,wavelet-HLL_glcm_DifferenceVariance,0.46883508222566406,509
wavelet-HLL,glcm,wavelet-HLL_glcm_Id,0.3902539160398262,418
wavelet-HLL,glcm,wavelet-HLL_glcm_Idm,0.3470191003008701,354
wavelet-HLL,glcm,wavelet-HLL_glcm_Idmn,1.0157156266588079,707
wavelet-HLL,glcm,wavelet-HLL_glcm_Idn,0.8749294400208726,686
wavelet-HLL,glcm,wavelet-HLL_glcm_Imc1,0.17998807500909095,62
wavelet-HLL,glcm,wavelet-HLL_glcm_Imc2,0.07682890291237372,9
wavelet-HLL,glcm,wavelet-HLL_glcm_InverseVariance,0.3725915740973821,390
wavelet-HLL,glcm,wavelet-HLL_glcm_JointAverage,0.305255430438549,273
wavelet-HLL,glcm,wavelet-HLL_glcm_JointEnergy,0.2140097958351873,92
wavelet-HLL,glcm,wavelet-HLL_glcm_JointEntropy,0.29968238236583605,261
wavelet-HLL,glcm,wavelet-HLL_glcm_MaximumProbability,0.2658489470687484,203
wavelet-HLL,glcm,wavelet-HLL_glcm_SumEntropy,0.22829931681934665,118
wavelet-HLL,glcm,wavelet-HLL_glcm_SumSquares,0.4158428293282371,451
wavelet-HLL,gldm,wavelet-HLL_gldm_DependenceEntropy,0.4267666628513671,462
wavelet-HLL,gldm,wavelet-HLL_gldm_DependenceNonUniformity,0.6022637869912967,595
wavelet-HLL,gldm,wavelet-HLL_gldm_DependenceNonUniformityNormalized,0.42689335113315957,463
wavelet-HLL,gldm,wavelet-HLL_gldm_DependenceVariance,0.24260020319750036,149
wavelet-HLL,gldm,wavelet-HLL_gldm_GrayLevelNonUniformity,0.12573281653372317,24
wavelet-HLL,gldm,wavelet-HLL_gldm_GrayLevelVariance,0.41147107276554723,446
wavelet-HLL,gldm,wavelet-HLL_gldm_HighGrayLevelEmphasis,0.3076684485519446,279
wavelet-HLL,gldm,wavelet-HLL_gldm_LargeDependenceEmphasis,0.23688110542772353,138
wavelet-HLL,gldm,wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.25453535826176743,179
wavelet-HLL,gldm,wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.31464205728734396,294
wavelet-HLL,gldm,wavelet-HLL_gldm_LowGrayLevelEmphasis,0.31340441850054557,292
wavelet-HLL,gldm,wavelet-HLL_gldm_SmallDependenceEmphasis,0.3285691445585253,322
wavelet-HLL,gldm,wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.3357219167835532,335
wavelet-HLL,gldm,wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.3064025313015083,276
wavelet-HLL,glrlm,wavelet-HLL_glrlm_GrayLevelNonUniformity,0.13241775044664703,25
wavelet-HLL,glrlm,wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.19492228865792569,75
wavelet-HLL,glrlm,wavelet-HLL_glrlm_GrayLevelVariance,0.4106202816337353,443
wavelet-HLL,glrlm,wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.30708192979822624,277
wavelet-HLL,glrlm,wavelet-HLL_glrlm_LongRunEmphasis,0.24621691233410306,158
wavelet-HLL,glrlm,wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.2944609986081279,254
wavelet-HLL,glrlm,wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.3101043107297376,282
wavelet-HLL,glrlm,wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.3040395959978616,268
wavelet-HLL,glrlm,wavelet-HLL_glrlm_RunEntropy,0.3159835245960018,296
wavelet-HLL,glrlm,wavelet-HLL_glrlm_RunLengthNonUniformity,0.11127555868386099,18
wavelet-HLL,glrlm,wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0.29266282230344187,250
wavelet-HLL,glrlm,wavelet-HLL_glrlm_RunPercentage,0.27225163782028394,215
wavelet-HLL,glrlm,wavelet-HLL_glrlm_RunVariance,0.23104484673297473,123
wavelet-HLL,glrlm,wavelet-HLL_glrlm_ShortRunEmphasis,0.27693655194216577,226
wavelet-HLL,glrlm,wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0.31030183258801025,284
wavelet-HLL,glrlm,wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,0.3022815604147819,264
wavelet-HLL,glszm,wavelet-HLL_glszm_GrayLevelNonUniformity,0.1572709014637981,51
wavelet-HLL,glszm,wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.22047992738853556,104
wavelet-HLL,glszm,wavelet-HLL_glszm_GrayLevelVariance,0.408123873575108,439
wavelet-HLL,glszm,wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,0.3050454487298958,272
wavelet-HLL,glszm,wavelet-HLL_glszm_LargeAreaEmphasis,0.19151116986612238,70
wavelet-HLL,glszm,wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis,0.2536531982655741,174
wavelet-HLL,glszm,wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.2729730447208807,216
wavelet-HLL,glszm,wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.2828534071028469,237
wavelet-HLL,glszm,wavelet-HLL_glszm_SizeZoneNonUniformity,0.5072248252690397,542
wavelet-HLL,glszm,wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.3667762829664679,380
wavelet-HLL,glszm,wavelet-HLL_glszm_SmallAreaEmphasis,0.3205430080206051,308
wavelet-HLL,glszm,wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.31906007991532936,302
wavelet-HLL,glszm,wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.2897770234627794,245
wavelet-HLL,glszm,wavelet-HLL_glszm_ZoneEntropy,0.42111214528293756,459
wavelet-HLL,glszm,wavelet-HLL_glszm_ZonePercentage,0.29645169043400565,257
wavelet-HLL,glszm,wavelet-HLL_glszm_ZoneVariance,0.15913893113733782,52
wavelet-HLL,ngtdm,wavelet-HLL_ngtdm_Busyness,0.23562646537734994,135
wavelet-HLL,ngtdm,wavelet-HLL_ngtdm_Coarseness,0.36274964348074834,376
wavelet-HLL,ngtdm,wavelet-HLL_ngtdm_Complexity,0.7688988982050182,657
wavelet-HLL,ngtdm,wavelet-HLL_ngtdm_Contrast,0.5622082566337973,575
wavelet-HLL,ngtdm,wavelet-HLL_ngtdm_Strength,0.21104590627452163,90
wavelet-LHH,firstorder,wavelet-LHH_firstorder_10Percentile,1.105472618899259,714
wavelet-LHH,firstorder,wavelet-LHH_firstorder_90Percentile,0.4394874257342026,479
wavelet-LHH,firstorder,wavelet-LHH_firstorder_Energy,0,1
wavelet-LHH,firstorder,wavelet-LHH_firstorder_Entropy,0.24535105434877774,154
wavelet-LHH,firstorder,wavelet-LHH_firstorder_InterquartileRange,0.9172546372156124,693
wavelet-LHH,firstorder,wavelet-LHH_firstorder_Kurtosis,0.2155889438498026,98
wavelet-LHH,firstorder,wavelet-LHH_firstorder_Maximum,0.39762075886423065,428
wavelet-LHH,firstorder,wavelet-LHH_firstorder_Mean,0.2761526201697737,223
wavelet-LHH,firstorder,wavelet-LHH_firstorder_MeanAbsoluteDeviation,0.7941095558456073,662
wavelet-LHH,firstorder,wavelet-LHH_firstorder_Median,0.5301381168022763,560
wavelet-LHH,firstorder,wavelet-LHH_firstorder_Minimum,0.9137724611807525,692
wavelet-LHH,firstorder,wavelet-LHH_firstorder_Range,0.6000130942947521,592
wavelet-LHH,firstorder,wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,0.859434832620169,680
wavelet-LHH,firstorder,wavelet-LHH_firstorder_RootMeanSquared,NA,NA
wavelet-LHH,firstorder,wavelet-LHH_firstorder_Skewness,0.35097451601512086,361
wavelet-LHH,firstorder,wavelet-LHH_firstorder_TotalEnergy,0,1
wavelet-LHH,firstorder,wavelet-LHH_firstorder_Uniformity,0.24688305992153747,160
wavelet-LHH,firstorder,wavelet-LHH_firstorder_Variance,1.0390514732127623,712
wavelet-LHH,glcm,wavelet-LHH_glcm_Autocorrelation,0.428001597524214,466
wavelet-LHH,glcm,wavelet-LHH_glcm_ClusterProminence,0.5872785766528305,587
wavelet-LHH,glcm,wavelet-LHH_glcm_ClusterShade,0.35165535476961557,362
wavelet-LHH,glcm,wavelet-LHH_glcm_ClusterTendency,0.5574830289648881,573
wavelet-LHH,glcm,wavelet-LHH_glcm_Contrast,0.6826057963867502,631
wavelet-LHH,glcm,wavelet-LHH_glcm_Correlation,0.6748825283028779,627
wavelet-LHH,glcm,wavelet-LHH_glcm_DifferenceAverage,0.6826057963867502,631
wavelet-LHH,glcm,wavelet-LHH_glcm_DifferenceEntropy,0.7004203409989666,638
wavelet-LHH,glcm,wavelet-LHH_glcm_DifferenceVariance,0.7109876413265699,644
wavelet-LHH,glcm,wavelet-LHH_glcm_Id,0.6826057963867506,632
wavelet-LHH,glcm,wavelet-LHH_glcm_Idm,0.6826057963867506,632
wavelet-LHH,glcm,wavelet-LHH_glcm_Idmn,0.6826057963867493,630
wavelet-LHH,glcm,wavelet-LHH_glcm_Idn,0.6826057963867512,633
wavelet-LHH,glcm,wavelet-LHH_glcm_Imc1,0.7291875664906395,646
wavelet-LHH,glcm,wavelet-LHH_glcm_Imc2,0.8476590814577888,679
wavelet-LHH,glcm,wavelet-LHH_glcm_InverseVariance,0.6826057963867502,631
wavelet-LHH,glcm,wavelet-LHH_glcm_JointAverage,0.4055931565055216,437
wavelet-LHH,glcm,wavelet-LHH_glcm_JointEnergy,0.32376539916275077,314
wavelet-LHH,glcm,wavelet-LHH_glcm_JointEntropy,0.3721115553292273,389
wavelet-LHH,glcm,wavelet-LHH_glcm_MaximumProbability,0.2666767444049494,204
wavelet-LHH,glcm,wavelet-LHH_glcm_SumEntropy,0.7447287224810579,651
wavelet-LHH,glcm,wavelet-LHH_glcm_SumSquares,0.2334639882266856,130
wavelet-LHH,gldm,wavelet-LHH_gldm_DependenceEntropy,0.3899595432749907,417
wavelet-LHH,gldm,wavelet-LHH_gldm_DependenceNonUniformity,0.6003268151663611,593
wavelet-LHH,gldm,wavelet-LHH_gldm_DependenceNonUniformityNormalized,0.6020799605341978,594
wavelet-LHH,gldm,wavelet-LHH_gldm_DependenceVariance,0.3961974781561674,426
wavelet-LHH,gldm,wavelet-LHH_gldm_GrayLevelNonUniformity,0.0399302714399941,7
wavelet-LHH,gldm,wavelet-LHH_gldm_GrayLevelVariance,0.24688305992153717,159
wavelet-LHH,gldm,wavelet-LHH_gldm_HighGrayLevelEmphasis,0.41309621446636663,449
wavelet-LHH,gldm,wavelet-LHH_gldm_LargeDependenceEmphasis,0.35483649511153903,367
wavelet-LHH,gldm,wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.45333181973689307,498
wavelet-LHH,gldm,wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.27534389508567375,221
wavelet-LHH,gldm,wavelet-LHH_gldm_LowGrayLevelEmphasis,0.4130962144663666,448
wavelet-LHH,gldm,wavelet-LHH_gldm_SmallDependenceEmphasis,0.3257695966624659,318
wavelet-LHH,gldm,wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.35043448451788317,359
wavelet-LHH,gldm,wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.3358918635763324,336
wavelet-LHH,glrlm,wavelet-LHH_glrlm_GrayLevelNonUniformity,0.21289997833377922,91
wavelet-LHH,glrlm,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,0.23014894010099038,120
wavelet-LHH,glrlm,wavelet-LHH_glrlm_GrayLevelVariance,0.2301489401009907,121
wavelet-LHH,glrlm,wavelet-LHH_glrlm_HighGrayLevelRunEmphasis,0.38014511318185595,404
wavelet-LHH,glrlm,wavelet-LHH_glrlm_LongRunEmphasis,0.2814747091191693,234
wavelet-LHH,glrlm,wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0.36168097981121367,373
wavelet-LHH,glrlm,wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.22019829603161356,103
wavelet-LHH,glrlm,wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.3801451131818561,405
wavelet-LHH,glrlm,wavelet-LHH_glrlm_RunEntropy,0.3120914763747127,290
wavelet-LHH,glrlm,wavelet-LHH_glrlm_RunLengthNonUniformity,0.7951201426900147,663
wavelet-LHH,glrlm,wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,0.3842675352908632,410
wavelet-LHH,glrlm,wavelet-LHH_glrlm_RunPercentage,0.3920238156690037,423
wavelet-LHH,glrlm,wavelet-LHH_glrlm_RunVariance,0.34926228759567934,358
wavelet-LHH,glrlm,wavelet-LHH_glrlm_ShortRunEmphasis,0.35177641537483534,363
wavelet-LHH,glrlm,wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,0.2934939555045445,251
wavelet-LHH,glrlm,wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.4955712946942592,526
wavelet-LHH,glszm,wavelet-LHH_glszm_GrayLevelNonUniformity,0.5218981133530611,554
wavelet-LHH,glszm,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.2541972681982693,177
wavelet-LHH,glszm,wavelet-LHH_glszm_GrayLevelVariance,0.2541972681982693,177
wavelet-LHH,glszm,wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,0.4428082429694097,482
wavelet-LHH,glszm,wavelet-LHH_glszm_LargeAreaEmphasis,0.2173957230013618,100
wavelet-LHH,glszm,wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.2153688949366355,97
wavelet-LHH,glszm,wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,0.24157421583311034,148
